title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,category
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Glute,,,1.0,normal,22.5,20.0,,,,custom
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Glute,,,2.0,normal,22.5,16.0,,,,custom
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Hip Abduction (Machine),,,0.0,normal,42.5,12.0,,,,Glutes
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Hip Abduction (Machine),,,1.0,normal,42.5,13.0,,,,Glutes
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Hip Abduction (Machine),,,2.0,normal,42.5,10.0,,,,Glutes
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Seated Calf Raise,,,0.0,normal,20.0,10.0,,,,Calves
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Seated Calf Raise,,,1.0,normal,20.0,10.0,,,,Calves
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Seated Calf Raise,,,2.0,normal,20.0,10.0,,,,Calves
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
Leg 1,"15 Jun 2022, 18:37","15 Jun 2022, 19:30",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Bench Press (Barbell),,,0.0,warmup,40.0,12.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Bench Press (Barbell),,,1.0,normal,55.0,8.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Bench Press (Barbell),,,2.0,normal,60.0,8.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Bench Press (Barbell),,,3.0,normal,60.0,7.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Butterfly (Pec Deck),,,0.0,normal,42.5,8.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Butterfly (Pec Deck),,,1.0,normal,42.5,8.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Butterfly (Pec Deck),,,2.0,normal,37.5,8.0,,,,custom
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Incline Bench Press (Dumbbell),,,0.0,normal,18.0,9.0,,,,Chest
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Incline Bench Press (Dumbbell),,,1.0,normal,18.0,8.0,,,,Chest
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Incline Bench Press (Dumbbell),,,2.0,normal,18.0,8.0,,,,Chest
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Shoulder Press (Dumbbell),,,0.0,normal,20.0,10.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Shoulder Press (Dumbbell),,,1.0,normal,20.0,10.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Shoulder Press (Dumbbell),,,2.0,normal,20.0,10.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Dip (Assisted),,,0.0,normal,48.0,8.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Dip (Assisted),,,1.0,normal,48.0,8.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Dip (Assisted),,,2.0,normal,48.0,8.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Face Pull,0.0,,0.0,normal,25.0,8.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Face Pull,0.0,,1.0,normal,20.0,10.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Face Pull,0.0,,2.0,normal,20.0,10.0,,,,Shoulders
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Rope Pushdown,0.0,,0.0,normal,20.0,8.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Rope Pushdown,0.0,,1.0,normal,20.0,7.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Rope Pushdown,0.0,,2.0,normal,15.0,10.0,,,,Triceps
Push,"14 Jun 2022, 13:13","14 Jun 2022, 14:13",,Triceps Rope Pushdown,0.0,,3.0,normal,5.0,20.0,,,,Triceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Pull Up (Assisted),,,0.0,normal,22.5,8.0,,,,Lats
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Pull Up (Assisted),,,1.0,normal,25.0,8.0,,,,Lats
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Pull Up (Assisted),,,2.0,normal,25.0,8.0,,,,Lats
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Seated Cable Row - Bar Grip,,,0.0,normal,60.0,8.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Seated Cable Row - Bar Grip,,,1.0,normal,60.0,8.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Seated Cable Row - Bar Grip,,,2.0,normal,60.0,10.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Back Extension (Weighted Hyperextension),,,0.0,normal,,12.0,,,,Lower Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,10.0,,,,Lower Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,10.0,,,,Lower Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Rear Delt Reverse Fly (Machine),,,0.0,normal,30.0,8.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Rear Delt Reverse Fly (Machine),,,1.0,normal,30.0,8.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Rear Delt Reverse Fly (Machine),,,2.0,normal,30.0,8.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Cable),,,0.0,normal,12.0,10.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Cable),,,1.0,normal,13.75,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Cable),,,2.0,normal,13.75,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Drag Curl,0.0,,0.0,normal,20.0,10.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Drag Curl,0.0,,1.0,normal,20.0,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Drag Curl,0.0,,2.0,normal,20.0,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Dumbbell Row,,,0.0,normal,20.0,20.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Dumbbell Row,,,1.0,normal,18.0,16.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Dumbbell Row,,,2.0,normal,18.0,16.0,,,,Upper Back
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Reverse Pulldown,,,0.0,normal,40.0,10.0,,,,custom
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Reverse Pulldown,,,1.0,normal,40.0,8.0,,,,custom
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Reverse Pulldown,,,2.0,normal,40.0,8.0,,,,custom
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Dumbbell),0.0,,0.0,normal,12.0,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Dumbbell),0.0,,1.0,normal,12.0,8.0,,,,Biceps
Pull,"10 Jun 2022, 12:35","10 Jun 2022, 14:05",,Hammer Curl (Dumbbell),0.0,,2.0,normal,12.0,8.0,,,,Biceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Bench Press (Barbell),,,0.0,warmup,40.0,12.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Bench Press (Barbell),,,1.0,normal,55.0,8.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Bench Press (Barbell),,,2.0,normal,60.0,4.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Butterfly (Pec Deck),,,0.0,normal,35.0,8.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Butterfly (Pec Deck),,,1.0,normal,42.5,8.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Butterfly (Pec Deck),,,2.0,normal,42.5,8.0,,,,custom
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Incline Bench Press (Dumbbell),,,0.0,normal,18.0,8.0,,,,Chest
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Incline Bench Press (Dumbbell),,,1.0,normal,18.0,9.0,,,,Chest
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Incline Bench Press (Dumbbell),,,2.0,normal,18.0,9.0,,,,Chest
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Shoulder Press (Dumbbell),,,0.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Shoulder Press (Dumbbell),,,1.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Shoulder Press (Dumbbell),,,2.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Dip (Assisted),,30kg,0.0,normal,43.0,8.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Dip (Assisted),,30kg,1.0,normal,48.0,8.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Dip (Assisted),,30kg,2.0,normal,48.0,6.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Face Pull,0.0,,0.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Face Pull,0.0,,1.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Face Pull,0.0,,2.0,normal,20.0,10.0,,,,Shoulders
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Rope Pushdown,0.0,,0.0,normal,20.0,8.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Rope Pushdown,0.0,,1.0,normal,18.75,8.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Rope Pushdown,0.0,,2.0,normal,15.0,8.0,,,,Triceps
Abend Workout 🏋️,"6 Jun 2022, 19:52","6 Jun 2022, 20:54",,Triceps Rope Pushdown,0.0,,3.0,normal,5.0,16.0,,,,Triceps
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Squat (Barbell),,,0.0,normal,40.0,8.0,,,,Quadriceps
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Squat (Barbell),,,1.0,normal,60.0,8.0,,,,Quadriceps
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Squat (Barbell),,,2.0,normal,60.0,7.0,,,,Quadriceps
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Squat (Barbell),,,3.0,normal,60.0,8.0,,,,Quadriceps
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Curl,,,0.0,normal,12.5,10.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Curl,,,1.0,normal,15.0,8.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Curl,,,2.0,normal,15.0,8.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Hip Abduction (Machine),,,0.0,normal,42.5,15.0,,,,Glutes
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Hip Abduction (Machine),,,1.0,normal,42.5,13.0,,,,Glutes
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Hip Abduction (Machine),,,2.0,normal,47.5,10.0,,,,Glutes
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Seated Calf Raise,,,0.0,normal,20.0,10.0,,,,Calves
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Seated Calf Raise,,,1.0,normal,20.0,10.0,,,,Calves
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Seated Calf Raise,,,2.0,normal,20.0,10.0,,,,Calves
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Glute,,,0.0,normal,22.5,20.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Glute,,,1.0,normal,22.5,20.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Glute,,,2.0,normal,22.5,16.0,,,,custom
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
Leg 1,"31 May 2022, 13:16","31 May 2022, 14:11",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Bench Press (Barbell),,,0.0,warmup,40.0,12.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Bench Press (Barbell),,,1.0,normal,55.0,8.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Bench Press (Barbell),,,2.0,normal,60.0,8.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Bench Press (Barbell),,,3.0,normal,60.0,7.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Butterfly (Pec Deck),,,0.0,normal,40.0,6.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Butterfly (Pec Deck),,,1.0,normal,37.5,8.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Butterfly (Pec Deck),,,2.0,normal,37.5,8.0,,,,custom
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Incline Bench Press (Dumbbell),,,0.0,normal,20.0,6.0,,,,Chest
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Incline Bench Press (Dumbbell),,,1.0,normal,16.0,10.0,,,,Chest
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Incline Bench Press (Dumbbell),,,2.0,normal,16.0,10.0,,,,Chest
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Shoulder Press (Dumbbell),,,0.0,normal,24.0,10.0,,,,Shoulders
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Dip (Assisted),,,0.0,normal,43.0,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Dip (Assisted),,,1.0,normal,43.0,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Dip (Assisted),,,2.0,normal,43.0,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Face Pull,0.0,,0.0,normal,20.0,10.0,,,,Shoulders
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Face Pull,0.0,,1.0,normal,20.0,10.0,,,,Shoulders
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Face Pull,0.0,,2.0,normal,20.0,10.0,,,,Shoulders
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Rope Pushdown,0.0,,0.0,normal,20.0,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Rope Pushdown,0.0,,1.0,normal,18.75,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Rope Pushdown,0.0,,2.0,normal,15.0,8.0,,,,Triceps
Push,"28 May 2022, 18:43","28 May 2022, 19:43",,Triceps Rope Pushdown,0.0,,3.0,normal,5.0,16.0,,,,Triceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Pull Up (Assisted),,,0.0,normal,22.5,8.0,,,,Lats
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Pull Up (Assisted),,,1.0,normal,25.0,8.0,,,,Lats
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Pull Up (Assisted),,,2.0,normal,25.0,8.0,,,,Lats
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Seated Cable Row - Bar Grip,,,0.0,normal,60.0,8.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Seated Cable Row - Bar Grip,,,1.0,normal,60.0,8.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Seated Cable Row - Bar Grip,,,2.0,normal,50.0,10.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Back Extension (Weighted Hyperextension),,,0.0,normal,,12.0,,,,Lower Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,10.0,,,,Lower Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,10.0,,,,Lower Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Rear Delt Reverse Fly (Machine),,,0.0,normal,30.0,8.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Rear Delt Reverse Fly (Machine),,,1.0,normal,27.5,8.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Rear Delt Reverse Fly (Machine),,,2.0,normal,27.5,8.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Bicep Curl (Machine),,,0.0,normal,22.5,10.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Bicep Curl (Machine),,,1.0,normal,25.0,10.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Bicep Curl (Machine),,,2.0,normal,25.0,10.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Hammer Curl (Cable),,,0.0,normal,12.0,10.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Hammer Curl (Cable),,,1.0,normal,12.0,8.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Hammer Curl (Cable),,,2.0,normal,12.0,8.0,,,,Biceps
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Dumbbell Row,,,0.0,normal,18.0,20.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Dumbbell Row,,,1.0,normal,18.0,16.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Dumbbell Row,,,2.0,normal,18.0,16.0,,,,Upper Back
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Reverse Pulldown,,,0.0,normal,20.0,10.0,,,,custom
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Reverse Pulldown,,,1.0,normal,20.0,8.0,,,,custom
Pull,"26 May 2022, 16:09","26 May 2022, 17:20",,Reverse Pulldown,,,2.0,normal,20.0,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Bench Press (Barbell),,,0.0,warmup,40.0,12.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Bench Press (Barbell),,,1.0,normal,55.0,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Bench Press (Barbell),,,2.0,normal,60.0,7.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Bench Press (Barbell),,,3.0,normal,60.0,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Butterfly (Pec Deck),,,0.0,normal,40.0,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Butterfly (Pec Deck),,,1.0,normal,37.5,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Butterfly (Pec Deck),,,2.0,normal,37.5,8.0,,,,custom
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Incline Bench Press (Dumbbell),,,0.0,normal,20.0,8.0,,,,Chest
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Incline Bench Press (Dumbbell),,,1.0,normal,18.0,8.0,,,,Chest
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Incline Bench Press (Dumbbell),,,2.0,normal,18.0,8.0,,,,Chest
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Overhead Press (Barbell),,,0.0,normal,20.0,12.0,,,,Shoulders
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Overhead Press (Barbell),,,1.0,normal,25.0,8.0,,,,Shoulders
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Overhead Press (Barbell),,,2.0,normal,25.0,8.0,,,,Shoulders
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Dip (Assisted),,,0.0,normal,43.0,8.0,,,,Triceps
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Dip (Assisted),,,1.0,normal,43.0,8.0,,,,Triceps
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Dip (Assisted),,,2.0,normal,43.0,8.0,,,,Triceps
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Rope Pushdown,0.0,,0.0,normal,17.5,8.0,,,,Triceps
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Rope Pushdown,0.0,,1.0,normal,17.5,8.0,,,,Triceps
Push,"20 May 2022, 13:25","20 May 2022, 14:25",,Triceps Rope Pushdown,0.0,,2.0,normal,17.5,8.0,,,,Triceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Pull Up (Assisted),,Reversen!,0.0,normal,27.5,8.0,,,,Lats
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Pull Up (Assisted),,Reversen!,1.0,normal,25.0,8.0,,,,Lats
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Pull Up (Assisted),,Reversen!,2.0,normal,25.0,6.0,,,,Lats
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Seated Cable Row - Bar Grip,,Erhöhen!,0.0,normal,50.0,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Seated Cable Row - Bar Grip,,Erhöhen!,1.0,normal,50.0,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Seated Cable Row - Bar Grip,,Erhöhen!,2.0,normal,60.0,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Dumbbell Row,,Erhöheni,0.0,normal,16.0,20.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Dumbbell Row,,Erhöheni,1.0,normal,18.0,16.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Dumbbell Row,,Erhöheni,2.0,normal,18.0,16.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Reverse Pulldown,,,0.0,normal,20.0,10.0,,,,custom
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Reverse Pulldown,,,1.0,normal,20.0,8.0,,,,custom
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Reverse Pulldown,,,2.0,normal,20.0,8.0,,,,custom
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Back Extension (Weighted Hyperextension),,,0.0,normal,,15.0,,,,Lower Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,10.0,,,,Lower Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,10.0,,,,Lower Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Rear Delt Reverse Fly (Machine),,,0.0,normal,30.0,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Rear Delt Reverse Fly (Machine),,,1.0,normal,27.5,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Rear Delt Reverse Fly (Machine),,,2.0,normal,27.5,8.0,,,,Upper Back
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Cable),,,0.0,normal,12.5,10.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Cable),,,1.0,normal,12.5,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Cable),,,2.0,normal,12.5,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Drag Curl,0.0,,0.0,normal,20.0,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Drag Curl,0.0,,1.0,normal,17.5,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Drag Curl,0.0,,2.0,normal,12.5,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Dumbbell),0.0,,0.0,normal,12.0,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Dumbbell),0.0,,1.0,normal,12.0,8.0,,,,Biceps
Pull,"17 May 2022, 19:11","17 May 2022, 20:19",,Hammer Curl (Dumbbell),0.0,,2.0,normal,12.0,6.0,,,,Biceps
Leg 1,"9 May 2022, 13:28","9 May 2022, 14:18",,Squat (Barbell),,,0.0,normal,40.0,8.0,,,,Quadriceps
Leg 1,"9 May 2022, 13:28","9 May 2022, 14:18",,Squat (Barbell),,,1.0,normal,60.0,6.0,,,,Quadriceps
Leg 1,"9 May 2022, 13:28","9 May 2022, 14:18",,Squat (Barbell),,,2.0,normal,60.0,6.0,,,,Quadriceps
Leg 1,"9 May 2022, 13:28","9 May 2022, 14:18",,Squat (Barbell),,,3.0,normal,60.0,6.0,,,,Quadriceps
Leg 1,"9 May 2022, 13:28","9 May 2022, 14:18",,Leg Curl,,,0.0,normal,10.0,10.0,,,,custom
